review_id,product_id,rating,comment,review_date
1254,OFF-PA-10002120,3,Ужасный,2026-03-08
1255,TEC-PH-10003092,2,Не понравился,2026-03-08
1256,TEC-PH-10003092,3,Плохой,2026-03-05
1257,TEC-PH-10003092,4,Плохой,2026-02-14
1258,OFF-LA-10004345,3,Рекомендую,2026-01-29
1259,OFF-LA-10004345,4,Нормально,2026-01-27
1260,OFF-PA-10001204,2,Хороший,2026-01-19
1261,OFF-PA-10001204,1,Не понравился,2026-01-18
1262,OFF-PA-10001204,2,Ужасный,2026-03-09
1263,TEC-PH-10004667,5,Нормально,2026-01-14
1264,TEC-PH-10004667,3,Отличный товар,2026-01-11
1265,TEC-PH-10004667,5,Нормально,2026-03-03
1266,TEC-PH-10004667,2,Нормально,2026-02-09
1267,TEC-PH-10004667,3,Не понравился,2026-01-30
1268,OFF-BI-10002949,1,Не понравился,2026-02-20
1269,OFF-BI-10002949,1,Рекомендую,2026-02-24
1270,OFF-BI-10002949,5,Отличный товар,2026-03-04
1271,OFF-BI-10002949,2,Нормально,2026-01-22
1272,OFF-BI-10002949,3,Не понравился,2026-03-05
1273,FUR-FU-10003849,1,Нормально,2026-01-23
1274,FUR-FU-10003849,1,Хороший,2026-02-15
1275,FUR-FU-10003849,1,Ужасный,2026-03-07
1276,FUR-FU-10003849,1,Нормально,2026-02-05
1277,FUR-FU-10003849,1,Ужасный,2026-02-27
1278,FUR-FU-10000010,1,Отличный товар,2026-01-25
1279,FUR-FU-10000010,3,Ужасный,2026-02-12
1280,FUR-FU-10000010,5,Нормально,2026-02-09
1281,FUR-FU-10000010,2,Нормально,2026-02-06
1282,OFF-BI-10002824,4,Ужасный,2026-03-04
1283,TEC-PH-10002538,3,Плохой,2026-02-28
1284,FUR-CH-10004853,2,Хороший,2026-03-03
1285,FUR-CH-10004853,2,Отличный товар,2026-02-21
1286,FUR-CH-10004853,4,Рекомендую,2026-02-02
1287,OFF-AP-10000179,4,Не понравился,2026-01-23
1288,OFF-AP-10000179,2,Ужасный,2026-03-07
1289,OFF-AP-10000179,2,Нормально,2026-01-31
1290,OFF-AP-10000179,2,Рекомендую,2026-03-05
1291,OFF-ST-10001272,2,Нормально,2026-01-30
1292,FUR-FU-10000221,2,Плохой,2026-02-18
1293,FUR-FU-10000221,2,Ужасный,2026-03-09
1294,FUR-FU-10000221,1,Плохой,2026-02-25
1295,FUR-FU-10000221,2,Хороший,2026-01-08
1296,FUR-FU-10000221,3,Хороший,2026-01-11
1297,OFF-BI-10000605,1,Плохой,2026-02-23
1298,OFF-BI-10000605,4,Ужасный,2026-03-02
1299,OFF-BI-10000605,2,Не понравился,2026-02-18
1300,OFF-BI-10000605,4,Отличный товар,2026-02-07
1301,OFF-ST-10001963,1,Не понравился,2026-02-02
1302,OFF-ST-10001963,3,Плохой,2026-03-02
1303,OFF-ST-10001963,4,Ужасный,2026-02-16
1304,OFF-ST-10001963,2,Нормально,2026-02-28
1305,TEC-AC-10001267,3,Отличный товар,2026-02-27
1306,TEC-AC-10001267,4,Рекомендую,2026-01-30
1307,TEC-PH-10002103,1,Нормально,2026-02-22
1308,TEC-PH-10002103,5,Рекомендую,2026-02-27
1309,TEC-PH-10002103,5,Не понравился,2026-01-09
1310,TEC-PH-10002103,5,Ужасный,2026-02-06
1311,TEC-PH-10002103,4,Нормально,2026-02-10
1312,TEC-AC-10002857,3,Рекомендую,2026-02-15
1313,TEC-AC-10002857,3,Нормально,2026-02-08
1314,OFF-AP-10003287,1,Хороший,2026-03-01
1315,OFF-AP-10003287,4,Нормально,2026-02-20
1316,OFF-AP-10003287,2,Ужасный,2026-01-09
1317,OFF-AP-10003287,2,Отличный товар,2026-01-12
1318,OFF-AP-10003287,4,Не понравился,2026-01-25
1319,OFF-BI-10004728,1,Не понравился,2026-01-26
1320,FUR-FU-10000732,1,Ужасный,2026-01-31
1321,FUR-FU-10000732,1,Нормально,2026-02-18
1322,OFF-ST-10000585,2,Плохой,2026-02-13
1323,OFF-ST-10000585,1,Не понравился,2026-01-21
1324,OFF-ST-10000585,4,Нормально,2026-02-19
1325,OFF-ST-10000585,5,Не понравился,2026-03-01
1326,OFF-ST-10000585,2,Плохой,2026-03-05
1327,OFF-LA-10002787,1,Не понравился,2026-03-03
1328,OFF-LA-10002787,1,Рекомендую,2026-02-08
1329,OFF-LA-10002787,5,Хороший,2026-02-10
1330,OFF-LA-10002787,2,Не понравился,2026-01-25
1331,OFF-LA-10002787,1,Плохой,2026-01-13
1332,OFF-PA-10001934,1,Нормально,2026-02-14
1333,OFF-PA-10001934,1,Нормально,2026-02-19
1334,OFF-AP-10002457,5,Не понравился,2026-02-02
1335,OFF-AP-10002457,5,Рекомендую,2026-02-07
1336,OFF-FA-10003112,1,Нормально,2026-01-23
1337,OFF-FA-10003112,4,Не понравился,2026-02-05
1338,OFF-AP-10002350,1,Хороший,2026-02-13
1339,OFF-AP-10002350,5,Плохой,2026-01-12
1340,OFF-AP-10002350,1,Отличный товар,2026-03-04
1341,TEC-AC-10001142,5,Хороший,2026-01-10
1342,TEC-AC-10001142,3,Хороший,2026-02-22
1343,TEC-AC-10001142,3,Ужасный,2026-01-13
1344,TEC-AC-10001142,5,Плохой,2026-02-24
1345,TEC-AC-10001101,3,Нормально,2026-02-25
1346,TEC-AC-10001101,3,Плохой,2026-01-24
1347,OFF-BI-10002827,5,Рекомендую,2026-01-09
1348,OFF-BI-10002827,2,Плохой,2026-02-26
1349,OFF-BI-10002827,5,Отличный товар,2026-02-14
1350,OFF-BI-10002827,5,Рекомендую,2026-01-31
1351,OFF-BI-10002827,3,Отличный товар,2026-03-01
1352,OFF-EN-10002230,5,Рекомендую,2026-02-28
1353,OFF-EN-10002230,2,Не понравился,2026-02-05
1354,OFF-EN-10002230,3,Нормально,2026-02-07
1355,OFF-EN-10002230,2,Отличный товар,2026-02-09
1356,OFF-EN-10002230,2,Плохой,2026-01-20
1357,OFF-ST-10001511,2,Не понравился,2026-02-27
1358,OFF-ST-10001511,3,Ужасный,2026-01-18
1359,OFF-ST-10001511,5,Плохой,2026-03-03
1360,OFF-ST-10001511,5,Не понравился,2026-02-26
1361,OFF-SU-10004231,3,Ужасный,2026-03-01
1362,TEC-PH-10004042,3,Отличный товар,2026-03-02
1363,FUR-FU-10003096,4,Нормально,2026-01-09
1364,FUR-FU-10003096,1,Ужасный,2026-02-24
1365,FUR-FU-10003096,2,Хороший,2026-01-15
1366,FUR-FU-10003096,3,Отличный товар,2026-02-02
1367,FUR-FU-10002759,3,Не понравился,2026-03-03
1368,FUR-FU-10002759,3,Хороший,2026-02-14
1369,FUR-FU-10002759,2,Рекомендую,2026-01-28
1370,FUR-FU-10002759,5,Нормально,2026-02-22
1371,FUR-FU-10002759,5,Нормально,2026-01-10
1372,FUR-TA-10000688,1,Ужасный,2026-01-25
1373,FUR-TA-10000688,3,Отличный товар,2026-02-01
1374,FUR-TA-10000688,5,Нормально,2026-01-26
1375,FUR-TA-10000688,1,Отличный товар,2026-01-19
1376,FUR-TA-10000688,3,Ужасный,2026-02-05
1377,OFF-PA-10002377,3,Хороший,2026-03-01
1378,OFF-PA-10002377,5,Рекомендую,2026-02-13
1379,OFF-AR-10001954,3,Не понравился,2026-02-15
1380,OFF-AR-10001954,3,Отличный товар,2026-01-28
1381,OFF-AP-10000804,2,Отличный товар,2026-02-06
1382,OFF-AP-10000804,1,Нормально,2026-01-08
1383,OFF-AP-10000804,5,Хороший,2026-01-30
1384,OFF-AP-10000804,3,Хороший,2026-02-07
1385,FUR-FU-10003553,5,Хороший,2026-01-27
1386,FUR-FU-10003553,5,Ужасный,2026-01-11
1387,FUR-FU-10003553,4,Рекомендую,2026-02-13
1388,OFF-BI-10004632,2,Рекомендую,2026-01-18
1389,OFF-BI-10004632,1,Нормально,2026-02-25
1390,OFF-BI-10004632,3,Ужасный,2026-01-24
1391,OFF-BI-10003305,4,Плохой,2026-01-31
1392,OFF-BI-10003305,2,Ужасный,2026-03-04
1393,OFF-BI-10003305,2,Хороший,2026-03-05
1394,OFF-ST-10002583,5,Рекомендую,2026-01-20
1395,OFF-ST-10002583,2,Хороший,2026-01-24
1396,OFF-ST-10002583,2,Нормально,2026-02-21
1397,TEC-MA-10004125,4,Рекомендую,2026-02-27
1398,TEC-MA-10004125,2,Не понравился,2026-01-19
1399,TEC-MA-10004125,1,Хороший,2026-02-19
1400,TEC-MA-10004125,4,Ужасный,2026-02-01
1401,OFF-LA-10001934,2,Плохой,2026-01-16
1402,OFF-LA-10001934,2,Нормально,2026-02-24
1403,OFF-LA-10001934,3,Отличный товар,2026-02-07
1404,OFF-LA-10001934,1,Нормально,2026-01-28
1405,FUR-BO-10004015,5,Ужасный,2026-02-23
1406,FUR-FU-10004071,3,Отличный товар,2026-02-09
1407,FUR-FU-10004071,1,Плохой,2026-01-08
1408,OFF-ST-10002444,4,Рекомендую,2026-03-08
1409,OFF-ST-10002444,5,Рекомендую,2026-02-06
1410,TEC-AC-10002253,3,Рекомендую,2026-02-01
1411,TEC-AC-10002253,5,Не понравился,2026-02-17
1412,OFF-PA-10000743,5,Отличный товар,2026-02-14
1413,OFF-PA-10000743,4,Хороший,2026-01-11
1414,OFF-PA-10000743,5,Не понравился,2026-01-15
1415,OFF-LA-10002312,1,Ужасный,2026-02-25
1416,OFF-LA-10002312,2,Ужасный,2026-01-12
1417,OFF-LA-10003510,1,Нормально,2026-02-12
1418,OFF-LA-10003510,3,Ужасный,2026-01-12
1419,OFF-AR-10001118,3,Рекомендую,2026-01-23
1420,OFF-AR-10001118,5,Хороший,2026-02-09
1421,OFF-AR-10001118,3,Плохой,2026-01-23
1422,OFF-AR-10001118,2,Рекомендую,2026-02-08
1423,OFF-BI-10001575,4,Хороший,2026-03-03
1424,FUR-FU-10003394,3,Плохой,2026-02-04
1425,FUR-FU-10003394,1,Ужасный,2026-01-08
1426,FUR-FU-10003394,5,Отличный товар,2026-01-27
1427,FUR-FU-10003394,1,Нормально,2026-03-07
1428,FUR-FU-10003394,1,Нормально,2026-01-25
1429,OFF-PA-10001800,2,Рекомендую,2026-02-15
1430,OFF-AP-10001469,1,Не понравился,2026-01-25
1431,OFF-AP-10001469,2,Отличный товар,2026-02-02
1432,OFF-AP-10001469,5,Рекомендую,2026-02-12
1433,OFF-AP-10001469,5,Ужасный,2026-01-19
1434,OFF-AP-10001469,3,Хороший,2026-02-19
1435,FUR-BO-10003272,1,Нормально,2026-02-01
1436,FUR-BO-10003272,5,Рекомендую,2026-01-12
1437,OFF-AP-10001154,4,Не понравился,2026-01-29
1438,OFF-AP-10001154,1,Плохой,2026-02-19
1439,OFF-AP-10001154,5,Не понравился,2026-01-29
1440,OFF-AP-10001154,5,Не понравился,2026-01-25
1441,OFF-AP-10001154,4,Не понравился,2026-01-17
1442,TEC-AC-10001606,4,Хороший,2026-01-30
1443,OFF-BI-10003355,5,Нормально,2026-01-15
1444,OFF-BI-10003355,4,Отличный товар,2026-01-21
1445,OFF-BI-10003355,4,Рекомендую,2026-02-06
1446,FUR-FU-10002253,4,Не понравился,2026-02-02
1447,OFF-PA-10004092,1,Ужасный,2026-02-27
1448,OFF-PA-10004092,1,Ужасный,2026-01-20
1449,OFF-PA-10004092,2,Плохой,2026-02-03
1450,OFF-PA-10004092,5,Хороший,2026-02-21
1451,OFF-PA-10004092,1,Ужасный,2026-03-04
1452,FUR-TA-10000198,1,Ужасный,2026-02-20
1453,FUR-TA-10000198,2,Хороший,2026-01-10
1454,OFF-ST-10000036,1,Не понравился,2026-01-20
1455,OFF-ST-10000036,5,Плохой,2026-02-16
1456,OFF-ST-10000036,1,Рекомендую,2026-01-29
1457,FUR-FU-10000222,2,Хороший,2026-01-22
1458,FUR-FU-10000222,5,Не понравился,2026-02-22
1459,FUR-FU-10000222,3,Рекомендую,2026-02-25
1460,FUR-FU-10000222,4,Рекомендую,2026-02-28
1461,OFF-SU-10004664,5,Не понравился,2026-03-02
1462,OFF-SU-10004664,4,Ужасный,2026-02-02
1463,OFF-EN-10001141,1,Плохой,2026-03-01
1464,OFF-EN-10001141,5,Нормально,2026-01-15
1465,OFF-EN-10001141,3,Не понравился,2026-02-26
1466,TEC-PH-10002170,4,Ужасный,2026-02-19
1467,TEC-PH-10002170,3,Плохой,2026-02-16
1468,TEC-PH-10002170,3,Плохой,2026-01-31
1469,TEC-PH-10002170,3,Хороший,2026-01-23
1470,TEC-PH-10002170,2,Ужасный,2026-02-22
1471,OFF-PA-10001954,3,Рекомендую,2026-02-26
1472,OFF-PA-10001954,5,Отличный товар,2026-01-19
1473,OFF-ST-10004634,5,Плохой,2026-02-21
1474,OFF-ST-10004634,2,Отличный товар,2026-02-03
1475,TEC-AC-10003610,5,Нормально,2026-03-07
1476,TEC-AC-10003610,5,Не понравился,2026-01-27
1477,TEC-AC-10003610,3,Хороший,2026-01-14
1478,TEC-AC-10003610,1,Нормально,2026-01-14
1479,TEC-AC-10003610,4,Плохой,2026-03-09
1480,OFF-BI-10000138,4,Хороший,2026-01-25
1481,OFF-BI-10000138,1,Ужасный,2026-01-22
1482,TEC-AC-10001383,4,Ужасный,2026-03-08
1483,TEC-AC-10001383,5,Не понравился,2026-02-06
1484,TEC-AC-10001383,5,Плохой,2026-03-02
1485,TEC-AC-10001383,2,Плохой,2026-03-01
1486,OFF-LA-10003223,5,Отличный товар,2026-03-08
1487,OFF-PA-10004971,2,Отличный товар,2026-02-06
1488,OFF-PA-10004971,4,Хороший,2026-01-29
1489,OFF-PA-10004971,1,Ужасный,2026-03-03
1490,OFF-PA-10004971,2,Ужасный,2026-01-30
1491,OFF-PA-10004971,3,Хороший,2026-02-11
1492,OFF-SU-10004261,1,Нормально,2026-01-31
1493,OFF-SU-10004261,1,Хороший,2026-02-21
1494,OFF-SU-10004261,4,Хороший,2026-03-02
1495,OFF-SU-10004261,2,Отличный товар,2026-01-28
1496,OFF-SU-10004261,5,Плохой,2026-01-17
1497,TEC-PH-10000004,2,Нормально,2026-03-01
1498,OFF-BI-10003638,4,Ужасный,2026-03-08
1499,OFF-BI-10003638,1,Хороший,2026-03-01
1500,OFF-BI-10003638,4,Нормально,2026-02-23
1501,FUR-FU-10003577,1,Не понравился,2026-01-09
1502,FUR-FU-10003577,3,Рекомендую,2026-01-11
1503,FUR-FU-10003577,2,Плохой,2026-02-15
1504,FUR-FU-10003577,3,Отличный товар,2026-01-09
1505,FUR-FU-10003577,3,Нормально,2026-02-13
1506,TEC-CO-10002095,2,Ужасный,2026-02-06
1507,TEC-CO-10002095,5,Нормально,2026-03-07
1508,TEC-CO-10002095,5,Не понравился,2026-01-11
1509,TEC-CO-10002095,3,Не понравился,2026-01-21
1510,TEC-CO-10002095,5,Отличный товар,2026-02-05
1511,FUR-TA-10001095,3,Не понравился,2026-02-01
1512,FUR-TA-10001095,4,Хороший,2026-02-08
1513,OFF-LA-10004484,5,Ужасный,2026-01-22
1514,OFF-LA-10004484,3,Плохой,2026-03-02
1515,OFF-LA-10004484,2,Не понравился,2026-01-28
1516,TEC-AC-10003174,1,Плохой,2026-02-06
1517,TEC-AC-10003174,3,Отличный товар,2026-01-16
1518,TEC-AC-10003174,1,Не понравился,2026-03-02
1519,TEC-AC-10003174,3,Нормально,2026-02-04
1520,OFF-ST-10000025,1,Хороший,2026-02-14
1521,OFF-ST-10000025,3,Нормально,2026-01-09
1522,OFF-ST-10000025,2,Плохой,2026-02-07
1523,OFF-ST-10000025,4,Плохой,2026-03-03
1524,OFF-ST-10000025,3,Хороший,2026-01-17
1525,FUR-FU-10004306,2,Не понравился,2026-02-07
1526,FUR-CH-10003746,3,Отличный товар,2026-01-17
1527,FUR-CH-10003746,1,Отличный товар,2026-03-07
1528,FUR-CH-10003746,5,Не понравился,2026-01-25
1529,FUR-CH-10003746,4,Отличный товар,2026-01-12
1530,FUR-CH-10003746,2,Не понравился,2026-02-09
1531,OFF-BI-10000301,5,Нормально,2026-02-26
1532,OFF-AR-10004648,5,Хороший,2026-02-19
1533,OFF-AR-10004648,5,Отличный товар,2026-01-16
1534,OFF-AR-10004648,2,Не понравился,2026-02-08
1535,OFF-AR-10004648,2,Ужасный,2026-03-06
1536,OFF-AR-10004648,4,Ужасный,2026-03-08
1537,FUR-FU-10002597,3,Не понравился,2026-02-09
1538,FUR-FU-10002597,1,Плохой,2026-01-28
1539,OFF-AR-10003405,1,Рекомендую,2026-02-05
1540,OFF-AR-10003405,4,Не понравился,2026-01-11
1541,OFF-AR-10003405,1,Нормально,2026-02-27
1542,OFF-AR-10003405,3,Отличный товар,2026-03-05
1543,OFF-AR-10003405,3,Хороший,2026-02-12
1544,OFF-PA-10003657,2,Ужасный,2026-01-20
1545,OFF-PA-10003657,2,Ужасный,2026-01-12
1546,OFF-PA-10003657,3,Нормально,2026-01-26
1547,TEC-AC-10000057,1,Рекомендую,2026-01-29
1548,TEC-AC-10000057,4,Не понравился,2026-01-25
1549,OFF-EN-10000056,2,Рекомендую,2026-03-06
1550,OFF-EN-10000056,3,Ужасный,2026-01-20
1551,OFF-EN-10000056,2,Хороший,2026-02-08
1552,OFF-BI-10000014,2,Рекомендую,2026-02-23
1553,OFF-BI-10000014,2,Ужасный,2026-01-17
1554,FUR-CH-10004675,2,Хороший,2026-02-04
1555,FUR-CH-10004675,4,Нормально,2026-03-03
1556,FUR-CH-10004675,1,Не понравился,2026-03-03
1557,FUR-CH-10004675,4,Нормально,2026-01-24
1558,OFF-BI-10001132,4,Не понравился,2026-01-28
1559,OFF-BI-10001132,5,Нормально,2026-01-11
1560,OFF-BI-10001132,4,Нормально,2026-02-05
1561,OFF-BI-10001132,4,Плохой,2026-01-13
1562,FUR-CH-10003199,2,Ужасный,2026-02-10
1563,FUR-CH-10003199,1,Плохой,2026-02-22
1564,FUR-CH-10003199,1,Рекомендую,2026-01-09
1565,FUR-CH-10003199,4,Отличный товар,2026-02-01
1566,FUR-CH-10003199,5,Ужасный,2026-01-20
1567,TEC-PH-10001530,4,Нормально,2026-02-22
1568,TEC-PH-10001530,3,Нормально,2026-01-30
1569,OFF-LA-10001569,3,Рекомендую,2026-01-13
1570,OFF-LA-10001569,3,Рекомендую,2026-02-18
1571,OFF-LA-10001569,2,Отличный товар,2026-02-21
1572,OFF-LA-10001569,5,Рекомендую,2026-01-25
1573,OFF-PA-10000176,3,Нормально,2026-02-28
1574,OFF-LA-10002271,2,Отличный товар,2026-02-20
1575,FUR-FU-10004090,4,Рекомендую,2026-01-26
1576,FUR-FU-10004090,4,Ужасный,2026-02-10
1577,OFF-AP-10000576,1,Плохой,2026-01-12
1578,OFF-AP-10000576,4,Отличный товар,2026-01-23
1579,OFF-AP-10000576,1,Ужасный,2026-01-24
1580,OFF-PA-10003953,2,Плохой,2026-02-28
1581,OFF-PA-10003953,2,Не понравился,2026-02-24
1582,OFF-PA-10003953,4,Хороший,2026-02-10
1583,OFF-PA-10003953,3,Не понравился,2026-01-25
1584,OFF-PA-10003953,3,Не понравился,2026-02-23
1585,FUR-FU-10000794,2,Нормально,2026-01-31
1586,FUR-FU-10000794,3,Отличный товар,2026-02-17
1587,FUR-FU-10000794,3,Отличный товар,2026-02-27
1588,FUR-FU-10000794,1,Нормально,2026-02-20
1589,OFF-AR-10001897,3,Нормально,2026-01-13
1590,OFF-AR-10001897,5,Ужасный,2026-01-09
1591,OFF-AR-10001897,4,Нормально,2026-01-31
1592,OFF-AR-10001897,5,Плохой,2026-01-30
1593,TEC-AC-10004901,5,Ужасный,2026-03-01
1594,OFF-AR-10003190,2,Рекомендую,2026-01-09
1595,OFF-AP-10000240,1,Плохой,2026-02-24
1596,OFF-AP-10000240,5,Отличный товар,2026-03-02
1597,OFF-AP-10000240,2,Рекомендую,2026-02-16
1598,OFF-AP-10000240,5,Отличный товар,2026-02-09
1599,OFF-BI-10003094,3,Плохой,2026-01-24
1600,OFF-BI-10003094,5,Плохой,2026-02-01
1601,OFF-BI-10003094,2,Плохой,2026-02-26
1602,OFF-BI-10004230,4,Плохой,2026-01-17
1603,OFF-BI-10004230,4,Отличный товар,2026-01-28
1604,OFF-BI-10004230,2,Отличный товар,2026-01-29
1605,OFF-PA-10003395,3,Хороший,2026-02-12
1606,TEC-AC-10002402,4,Нормально,2026-01-28
1607,TEC-AC-10003441,3,Рекомендую,2026-03-05
1608,TEC-AC-10003441,4,Нормально,2026-01-17
1609,TEC-AC-10003441,2,Не понравился,2026-01-13
1610,OFF-SU-10000381,1,Не понравился,2026-02-25
1611,OFF-SU-10000381,1,Нормально,2026-01-18
1612,OFF-EN-10004459,1,Хороший,2026-01-13
1613,FUR-CH-10000665,4,Ужасный,2026-02-13
1614,FUR-CH-10000665,5,Ужасный,2026-02-01
1615,OFF-AP-10003884,4,Отличный товар,2026-03-07
1616,OFF-AP-10003884,3,Рекомендую,2026-01-10
1617,OFF-AP-10003884,4,Рекомендую,2026-02-25
1618,OFF-AP-10003884,1,Рекомендую,2026-02-18
1619,OFF-AP-10003884,3,Рекомендую,2026-01-10
1620,TEC-PH-10001557,3,Ужасный,2026-02-20
1621,TEC-PH-10001557,5,Ужасный,2026-01-17
1622,TEC-PH-10001557,5,Отличный товар,2026-02-06
1623,TEC-PH-10002085,1,Ужасный,2026-02-25
1624,TEC-PH-10002085,2,Ужасный,2026-01-14
1625,TEC-PH-10002085,2,Плохой,2026-02-26
1626,OFF-AR-10002956,2,Рекомендую,2026-02-22
1627,OFF-AR-10002956,4,Ужасный,2026-02-06
1628,OFF-AP-10003266,3,Рекомендую,2026-01-19
1629,OFF-AP-10003266,1,Ужасный,2026-01-28
1630,OFF-AP-10003266,5,Не понравился,2026-01-19
1631,OFF-AP-10003266,5,Отличный товар,2026-02-03
1632,OFF-AP-10003266,2,Плохой,2026-01-18
1633,TEC-MA-10004002,1,Отличный товар,2026-03-08
1634,TEC-MA-10004002,1,Ужасный,2026-01-11
1635,TEC-MA-10004002,4,Отличный товар,2026-02-02
1636,OFF-BI-10001071,1,Нормально,2026-02-11
1637,OFF-AR-10002578,1,Ужасный,2026-02-12
1638,OFF-AR-10002578,3,Хороший,2026-01-26
1639,OFF-AR-10002578,4,Хороший,2026-02-02
1640,OFF-AR-10002578,1,Рекомендую,2026-01-16
1641,OFF-AR-10002578,2,Отличный товар,2026-02-16
1642,FUR-BO-10001519,4,Плохой,2026-02-21
1643,OFF-BI-10001294,2,Плохой,2026-02-05
1644,OFF-BI-10001294,1,Ужасный,2026-01-13
1645,OFF-BI-10001294,3,Нормально,2026-02-28
1646,OFF-BI-10001636,5,Не понравился,2026-01-30
1647,OFF-BI-10001636,3,Хороший,2026-01-17
1648,OFF-BI-10001636,1,Ужасный,2026-01-29
1649,OFF-BI-10001636,5,Ужасный,2026-02-21
1650,OFF-BI-10001636,3,Плохой,2026-03-06
1651,OFF-LA-10004093,2,Отличный товар,2026-02-24
1652,OFF-LA-10004093,4,Хороший,2026-02-16
1653,OFF-LA-10004093,5,Плохой,2026-02-12
1654,OFF-LA-10004093,3,Хороший,2026-02-17
1655,FUR-FU-10003878,2,Ужасный,2026-01-14
1656,FUR-FU-10003878,4,Ужасный,2026-02-10
1657,FUR-FU-10003878,5,Ужасный,2026-02-10
1658,OFF-AR-10002335,2,Отличный товар,2026-03-07
1659,OFF-AR-10002335,1,Нормально,2026-02-26
1660,OFF-AR-10002335,1,Нормально,2026-02-21
1661,OFF-PA-10001870,5,Отличный товар,2026-02-23
1662,OFF-PA-10001870,5,Ужасный,2026-02-12
1663,OFF-PA-10001870,4,Плохой,2026-02-13
1664,OFF-PA-10001870,4,Плохой,2026-02-15
1665,OFF-PA-10001019,2,Плохой,2026-02-13
1666,OFF-PA-10001019,3,Нормально,2026-02-13
1667,OFF-PA-10001019,4,Отличный товар,2026-03-05
1668,OFF-PA-10001019,3,Хороший,2026-02-11
1669,OFF-PA-10001019,4,Не понравился,2026-01-11
1670,OFF-ST-10003221,3,Не понравился,2026-02-19
1671,TEC-AC-10001714,2,Плохой,2026-01-19
1672,TEC-AC-10001714,5,Рекомендую,2026-01-21
1673,OFF-AR-10003958,2,Нормально,2026-01-23
1674,TEC-PH-10002923,5,Не понравился,2026-02-08
1675,TEC-PH-10002923,5,Отличный товар,2026-03-02
1676,OFF-LA-10004272,4,Плохой,2026-02-20
1677,OFF-LA-10004272,1,Рекомендую,2026-02-22
1678,FUR-FU-10000965,5,Ужасный,2026-02-11
1679,FUR-FU-10000965,5,Ужасный,2026-03-09
1680,FUR-FU-10000965,4,Плохой,2026-02-09
1681,FUR-FU-10000965,4,Плохой,2026-02-19
1682,OFF-BI-10003719,5,Нормально,2026-01-23
1683,OFF-PA-10003591,5,Не понравился,2026-02-10
1684,OFF-PA-10003591,1,Не понравился,2026-03-03
1685,OFF-PA-10003591,2,Не понравился,2026-03-03
1686,OFF-PA-10003591,1,Ужасный,2026-02-14
1687,OFF-PA-10001790,5,Хороший,2026-03-04
1688,OFF-PA-10001790,3,Рекомендую,2026-01-16
1689,OFF-PA-10001790,4,Рекомендую,2026-01-29
1690,OFF-PA-10001790,3,Хороший,2026-02-22
1691,TEC-AC-10002049,5,Хороший,2026-01-20
1692,OFF-BI-10003712,4,Ужасный,2026-01-20
1693,OFF-BI-10003712,5,Нормально,2026-02-07
1694,OFF-BI-10003984,4,Плохой,2026-02-26
1695,OFF-BI-10003984,3,Нормально,2026-03-08
1696,OFF-BI-10003984,2,Отличный товар,2026-02-12
1697,FUR-FU-10001424,4,Нормально,2026-03-08
1698,FUR-FU-10001424,5,Отличный товар,2026-01-14
1699,OFF-BI-10002071,2,Нормально,2026-01-23
1700,OFF-ST-10002486,1,Рекомендую,2026-01-15
1701,TEC-AC-10000927,5,Не понравился,2026-02-20
1702,TEC-AC-10000927,2,Ужасный,2026-03-08
1703,TEC-AC-10000927,5,Ужасный,2026-01-24
1704,TEC-AC-10000927,2,Нормально,2026-02-14
1705,OFF-PA-10001622,3,Рекомендую,2026-02-25
1706,OFF-PA-10001622,2,Рекомендую,2026-03-02
1707,OFF-PA-10001622,1,Плохой,2026-01-22
1708,TEC-PH-10002660,4,Плохой,2026-03-03
1709,TEC-PH-10002660,4,Нормально,2026-01-25
1710,OFF-BI-10003364,2,Не понравился,2026-02-01
1711,OFF-BI-10003364,3,Плохой,2026-02-22
1712,OFF-BI-10003364,2,Плохой,2026-01-14
1713,OFF-BI-10003364,5,Нормально,2026-01-20
1714,OFF-EN-10001099,1,Плохой,2026-02-17
1715,OFF-PA-10002250,5,Хороший,2026-02-14
1716,OFF-PA-10002250,3,Ужасный,2026-02-23
1717,OFF-PA-10002250,4,Не понравился,2026-02-04
1718,OFF-PA-10002250,4,Не понравился,2026-02-02
1719,OFF-PA-10002250,2,Отличный товар,2026-02-09
1720,OFF-LA-10001045,2,Не понравился,2026-01-28
1721,OFF-LA-10001045,3,Хороший,2026-02-05
1722,OFF-LA-10001045,2,Рекомендую,2026-01-09
1723,OFF-BI-10001510,5,Не понравился,2026-01-10
1724,OFF-BI-10001510,5,Хороший,2026-03-04
1725,OFF-BI-10001510,3,Ужасный,2026-02-15
1726,OFF-BI-10001510,4,Рекомендую,2026-02-13
1727,OFF-PA-10002947,5,Рекомендую,2026-01-20
1728,OFF-PA-10002947,5,Ужасный,2026-02-11
1729,FUR-BO-10003441,2,Не понравился,2026-01-29
1730,FUR-BO-10003441,5,Хороший,2026-01-14
1731,FUR-BO-10003441,4,Рекомендую,2026-02-26
1732,FUR-BO-10003441,2,Ужасный,2026-03-08
1733,FUR-BO-10003441,2,Нормально,2026-01-29
1734,TEC-PH-10004774,2,Хороший,2026-02-08
1735,OFF-BI-10003684,5,Не понравился,2026-02-07
1736,OFF-BI-10003684,5,Не понравился,2026-03-01
1737,OFF-BI-10003684,5,Отличный товар,2026-01-27
1738,OFF-BI-10003684,3,Плохой,2026-02-05
